,structure,phfreq,phdos
838,"{'numbers': [56, 47, 47, 50, 16, 16, 16, 16], 'positions': [[0.0, 0.0, 0.0], [4.7255422303861465, -6.156485979798854, -0.6555685839097858], [0.11746435100935848, -4.231227216075501, -0.1744764673461685], [0.6842515041034636, -7.790784896905766, -1.0163575960671491], [-0.36119999799031727, -5.825019245575101, -1.9487980750509195], [6.409186318589342, -2.761422931281856, -0.6710781407092385], [0.7365234315175613, -7.626290264592498, 1.3913088774161861], [2.901503410674424, -4.562693950299254, -0.43152276416793667]], 'cell': [[-3.474503573188578, -5.193856597937177, -1.202670140878344], [5.89600686388633, 0.0, -2.394126139749633], [2.4215032906977525, -5.193856597937177, 2.766751229372023]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.30489717040755615, 0.7727794957045827, 1.0, 0.7896591622680637, 0.38219560498768085, 0.2633986497352153, 0.2901872195239813, 0.3700277975667329, 0.27702106154391076, 0.2419124244141245, 0.12851144723719302, 0.2920111781538194, 0.30318159421098123, 0.18967030468795684, 0.12979470906915525, 0.338198278288765, 0.46741656428983996, 0.2872095339527852, 0.013481140521645982, 0.0, 0.024566189243634882, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
839,"{'numbers': [55, 41, 15, 15, 8, 8, 8, 8, 8, 8, 8, 8], 'positions': [[0.0, 0.0, 0.0], [0.0, 0.0, -4.39972893], [-4.885687352828544, -2.9171612000106495, -6.403104565026699], [-2.6664589524401254, -1.5920974953454716, -2.8374007163222297], [-2.732040461121186, -3.0790300593978475, -3.301366117733678], [-1.555613752398157, -0.92883063384554, -3.716471294131797], [-2.433890606969375, -1.4532348738219798, -1.3795020462149703], [-4.006550883412417, -0.9444687430010347, -3.301366117733678], [-5.118255698299293, -3.056023821534141, -7.861003235133959], [-5.996532552870512, -3.580428061510581, -5.524033987217132], [-3.5455954218562518, -3.564789952355086, -5.939139163615252], [-4.820105844147485, -1.4302286359582732, -5.939139163615252]], 'cell': [[-2.4298721417071882, -4.509258695356121, -0.2205237106744644], [-5.122274163561481, 0.0, -0.2205237106744644], [0.0, 0.0, -8.79945786]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.47397245886847306, 0.9653097993182082, 1.0, 0.6362359509128352, 0.3374043576767518, 0.4321506537481342, 0.44876380636576263, 0.5459369735036377, 0.5671436796668953, 0.6723599974696778, 0.6502555870300943, 0.7210224082850706, 0.6252827015050829, 0.553584105232969, 0.29759043683866837, 0.2415927586900233, 0.4433468006781016, 0.5775543460598741, 0.6484243517608225, 0.5677427132820664, 0.4008868943483265, 0.0939955100985685, 0.023221955678548945, 0.22267130612231661, 0.3966222142925956, 0.3120138818950218, 0.09342645889787445, 0.09281530893874534, 0.5287021880712787, 0.7941811915749404, 0.6040956200164976, 0.1931481993947386, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.07736497200902467, 0.4469649110751065, 0.6378682900338483, 0.45202256677775965, 0.1427927928003864, 0.0, 0.0, 0.10241339232326248, 0.36739480187641627]"
840,"{'numbers': [30, 30, 30, 30, 16, 16, 16, 16], 'positions': [[3.2485928571971874, 1.9045289295806642, -3.807897231957808], [5.56812532321564, 3.2643843743301004, -1.1428553044202765], [2.3196772540722703, 1.359940328589694, -9.912596036343137], [0.9282919007392403, 0.5442229475252434, -6.477989567359496], [1.971734854434076, 1.1559546661603333, -12.199223092580251], [0.5802325569037312, 0.3401687250710587, -8.765385163923764], [2.901157215747355, 1.700840360592207, -6.091193946777244], [5.22078435087792, 3.060751306314119, -3.425529867546309]], 'cell': [[1.8273811840319556, 3.2647630868481747, -0.569305017020854], [3.7413901166545642, -0.0, -0.569305017020854], [-0.0, -0.0, -12.57858949]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.02508304470068021, 0.08611919006852418, 0.29435187058622053, 0.5329351839844929, 0.587815666126025, 0.37580641314684754, 0.12138961354139667, 0.07402020118525988, 0.2937761935234094, 0.32381681159625786, 0.19626482722011812, 0.0020700088700617825, 0.0, 0.11735809034033104, 0.6027545200730052, 1.0, 0.928020562377674, 0.37708804982225674, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
841,"{'numbers': [30, 30, 30, 16, 16, 16], 'positions': [[5.486963039256533, 3.254182926184404, -1.4995675808028561], [1.2197201886799194, 0.723386066996804, -3.5144186729971736], [2.439369045485023, 1.4467298288117691, -7.029190285253923], [0.45688614526349447, 0.2709679439226051, -7.288805413245143], [2.896216781277463, 1.7176749930210766, -4.768777222715759], [1.675733890243742, 0.9938365860030723, -1.2581322848786627]], 'cell': [[1.778527353709695, 3.2542447568347836, -0.7495258732501977], [3.708539939825415, -0.0, -0.7495258732501977], [-0.0, -0.0, -9.54940852]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.07339741689856304, 0.0, 0.05424988058397696, 0.3561232147627408, 0.6951029477946875, 0.6809082536162867, 0.3316780883069027, 0.057870292891285556, 0.19409064345000154, 0.3369262591174434, 0.26652918995476843, 0.07616307883111034, 0.0, 0.02172475549343236, 0.5468928752724044, 0.9527263015507123, 1.0, 0.45252443292941263, 0.1791514226010856, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
842,"{'numbers': [3, 3, 33, 33, 16, 16, 16, 16], 'positions': [[-5.4010254370327395, -1.1152667533792733, 2.8516305596745157], [-4.209450740352246, -3.563063312265974, 0.23257088467451537], [-3.1924122660873815, -0.24376668253027672, 0.308502187527238], [-2.161118965008058, -2.362304614409302, 2.927561862527238], [-5.199482910282139, -1.129178692684482, 0.20579539359568688], [-4.096077962034488, -3.395852232248049, 2.8248550685956872], [-2.824910491776286, -0.07571928870069138, 2.6455078966312326], [-1.8021574200263597, -2.176713424103643, 0.026448221631233837]], 'cell': [[2.2871530073370385, -4.698392200340702, -0.0], [-0.0, -0.0, 5.23811935], [-5.9694209481389, -0.0, -2.377821525414454]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.028218891926644285, 0.10435462921581272, 0.37537459410100227, 0.5479425594391545, 0.65968256681773, 0.7206047726902858, 0.711925685651905, 0.6817746789010115, 0.5157817432762735, 0.3996507009001294, 0.817041095242526, 1.0, 0.9652469292051185, 0.5937732308388988, 0.3711316527454661, 0.22627558341433965, 0.03572126365106754, 0.07750732430796377, 0.29260515445452573, 0.30132966585845905, 0.13391087008334213, 0.0, 0.0, 0.008985378859448957, 0.0011639227503852133, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
843,"{'numbers': [37, 81, 16, 16, 8, 8, 8, 8, 8, 8, 8, 8], 'positions': [[0.0, 0.0, 0.0], [3.455664664212931, 2.098148641514486, -5.894741614688112], [5.247122694116886, 3.1858540750592934, -8.613419203309961], [1.664206634308977, 1.0104432079696783, -3.1760640260662587], [4.861560364871991, 2.9517552385309567, -9.999266323976432], [2.0497689635538703, 1.2445420444980155, -1.7902169053997912], [2.178588269002816, 2.1237838216165104, -4.036661191622461], [4.02203331811519, 3.243053803324262, -7.752822037753763], [3.8050834944449092, 0.2882898196413734, -7.193341501569723], [4.900266562485928, 0.9532434797047105, -4.596141727806499], [4.425543540058421, 3.908007463387598, -4.9631890658116085], [1.4024728011703216, 2.0725134614124623, -6.826294163564615]], 'cell': [[2.181748312467689, 4.196297283028972, -1.3158365346881116], [4.729581015958173, -0.0, -1.3158365346881116], [-0.0, -0.0, -9.15781016]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.19284744230890705, 0.3488600302703901, 0.7619647233982053, 1.0, 0.8953868723092862, 0.7579720455414092, 0.6554670642455739, 0.6743020806976875, 0.686370245068166, 0.5407088863258624, 0.3143647496146458, 0.0804543383090318, 0.1803869389412867, 0.3550281829161348, 0.2749033625932744, 0.0668050431687941, 0.0, 0.0, 0.0, 0.13268246464803538, 0.6572133986282274, 0.7681410969819842, 0.46538284398823887, 0.0, 0.0, 0.0, 0.28281197386368545, 0.39174644934529873, 0.1762727567578572, 0.510118984824236, 0.7743965870006289, 0.6189875805303523, 0.04898785770876426, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1602869768290305, 0.4897026790799205, 0.5886704312997434, 0.5246156287974026, 0.29955637388367246]"
844,"{'numbers': [57, 57, 6, 6, 7, 7, 7, 7, 9, 9], 'positions': [[-2.96488190119179, -0.7861614601518396, -1.9408502199999993], [-1.78788891880821, 0.786161460151839, -5.82255066], [-0.7700550119837071, -1.75125962360516, -3.8817004399999995], [-0.7700550119837071, -1.75125962360516, -2.9102327858969715e-16], [-2.9228036154605332, 1.285200402494366, -0.4119260506927991], [-1.829967204539467, -1.285200402494366, -4.293626490692799], [-2.9228036154605332, 1.285200402494366, -3.4697743893072], [-1.829967204539467, -1.285200402494366, -7.3514748293072], [-4.100425866941779, -0.28684581878878346, -5.82255066], [-0.6523449530582204, 0.28684581878878307, -1.940850219999999]], 'cell': [[-1.5401100239674137, -3.5025192472103193, -5.820465571793942e-16], [-3.2126607960325866, 3.5025192472103193, 2.910232785896971e-16], [0.0, 0.0, -7.76340088]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.03836048262694856, 0.0, 0.09070013835724067, 0.31628274007226204, 0.5386686234693293, 0.5711146428725934, 0.4364122663917563, 0.2324180500625204, 0.47072723863467875, 0.8566335950394056, 0.9888872516213357, 1.0, 0.7741634575973736, 0.7132157242319026, 0.7136220069619013, 0.5467185709603272, 0.4130991687150384, 0.2740457121231067, 0.2634773497612825, 0.2329235871448345, 0.05902915359527279, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.04616613355083534, 0.5201875614375605, 0.7141567797943973, 0.5057285330358963, 0.05624901386942192, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
845,"{'numbers': [47, 47, 47, 47, 80, 80, 16, 16, 53, 53, 53, 53], 'positions': [[-7.047062807367056, -3.2583966590399824, -5.553701063893361], [-3.1253857871968282, -1.1573457877285636, -5.55370106389336], [-8.2124805705371, -5.3804075676086125, -1.982790783893361], [-4.290803550366871, -3.2793566962971936, -1.9827907838933605], [-7.884911667654653, -0.25055939734329763, -2.8068211819267206], [-3.4529546900792742, -6.287193957993879, -6.377731461926722], [-0.7366147747771689, -1.3412397141074872, -4.833062802107121], [-2.853948242956758, -5.196513641229688, -1.2621525221071213], [-6.949651081408019, -2.9795745539415623, -1.2469547279554403], [-2.942360179218774, -0.9255432047617284, -1.24695472795544], [-4.388215276325907, -3.558178801395613, -4.817865007955441], [-8.395506178515152, -5.612210150575447, -4.817865007955441]], 'cell': [[0.0, 0.0, -7.14182056], [-3.5905630177339267, -6.537753355337176, -9.4877102373546e-16], [-7.74730334, 0.0, -4.7438551186773e-16]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.0, 0.9717431782199529, 1.0, 0.6537224716744314, 0.5603781597467756, 0.733128467006725, 0.6657347334969711, 0.24934309936399396, 0.0, 0.0, 0.0, 0.10076526717993649, 0.1174616146667553, 0.14382364874057402, 0.11064518841711954, 0.14077060178132567, 0.16947299348463093, 0.10808144724390453, 0.08627110481737088, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
846,"{'numbers': [37, 37, 15, 15, 16, 16, 16, 16, 16, 16], 'positions': [[-2.601543362673547, -5.534150477028238, 0.0969969605291362], [0.6838167210023665, -5.534150477028238, 2.5119376918977543], [0.9675090377698434, -7.417742865088616, -1.316229228135369], [-0.4290205778014027, -9.184708565996099, 0.5836528661543227], [1.5320309481060352, -8.301225715542357, 0.5619373416169087], [-0.4047486516856602, -2.636225784635263, 0.5506325875180682], [-0.3055370330309053, -11.152586065821616, 0.41566203138008206], [-0.9935424881375936, -8.301225715542357, -1.294513703597956], [0.8440254929993471, -5.449865365263098, -1.1482383933611293], [0.943237111654101, -13.966225646449452, -1.2832089494991152]], 'cell': [[2.456215101639621, -5.534150477028238, -3.3415110144079385], [2.456215101639621, -5.534150477028238, 3.8147589755920617], [-4.373941743310802, -5.534150477028238, -1.20582432316517]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.06485873484780308, 0.1683922630132703, 0.6716473202856105, 1.0, 0.7895837372107857, 0.39795621992413505, 0.05030075921181093, 0.1461220934091813, 0.2757735111704585, 0.33252810290666673, 0.22174288884830812, 0.30449400388793957, 0.21621089147224568, 0.17645012861459128, 0.05358312721533608, 0.1433115981700885, 0.14076060508295116, 0.06128285698069103, 0.10410919549360201, 0.15856558191923764, 0.17226717930432112, 0.06371903054387006, 0.0, 0.0, 0.029775351299181935, 0.10657221881402694, 0.16899654786054893, 0.12869989818343636, 0.05698189246289207, 0.08140894970224027, 0.07058005420558656, 0.10396254744974794, 0.13975630633960287, 0.18912929785666546, 0.10395679877717359, 0.0, 0.0, 0.0, 0.0, 1.1986135164473341e-39, 1.7664215808557953e-39, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
847,"{'numbers': [55, 55, 81, 83, 9, 9, 9, 9, 9, 9], 'positions': [[4.440892098500626e-16, 12.670004806689706, 4.440892098500626e-16], [-1.1102230246251565e-16, 4.2233349355632335, -2.220446049250313e-15], [6.661338147750939e-16, 8.446669871126469, -4.440892098500626e-16], [0.0, 0.0, 0.0], [-1.0704268538926045, 9.960482045429755, 1.8540336967281004], [-2.14085370778521, 6.932857696823183, -6.661338147750939e-16], [2.1408537077852117, 9.960482045429753, 4.440892098500626e-16], [1.0704268538926054, 6.9328576968231825, -1.8540336967281008], [1.0704268538926056, 6.932857696823183, 1.8540336967281004], [-1.0704268538926047, 9.960482045429753, -1.8540336967281008]], 'cell': [[1.9908991814392096, 5.631113247417646, 3.448338535000001], [1.9908991814392096, 5.631113247417646, -3.448338534999999], [-3.981798362878419, 5.631113247417646, -0.0]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.4902366022949107, 0.7177517833123549, 1.0, 0.8113759829270613, 0.6447718138274148, 0.46460998636223494, 0.537937525821031, 0.3157469612853839, 0.14629869355575942, 0.0, 0.0, 0.0, 0.043826260161516015, 0.18884850896651323, 0.254048365950706, 0.19185344874327323, 0.1435979382678288, 0.16894801108384275, 0.17322206532095186, 0.16172253563073558, 0.08804459070390683, 0.1661225106637918, 0.09910945084140163, 0.10759502782839112, 0.021844620226193177, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
848,"{'numbers': [37, 37, 16, 16], 'positions': [[-1.8572283925149247, -7.592658234075194, 2.6856354441873207], [0.4607168983015305, -5.237162939166777, -0.6662172705731293], [-2.634732493789164, -6.4149105866209855, -0.3294449685895226], [1.2382209995757694, -6.414910586620985, 2.348863142203713]], 'cell': [[1.405960128765652, -4.276607057747324, -2.0330813206837], [1.405960128765652, -4.276607057747324, 3.9675422693163], [-4.2084317517446985, -4.276607057747324, 0.08495722498159086]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.10766285630327624, 0.0594027433703707, 0.5855502591873442, 1.0, 0.8696974475805898, 0.8653744294770886, 0.9122800721547824, 0.8778703320016955, 0.37605095547518025, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.16175233951191173, 0.2253505602259316, 0.17035314342760466, 0.0, 0.0, 0.0473700470877655, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]"
849,"{'numbers': [4, 4, 4, 9, 9, 9, 9, 9, 9], 'positions': [[-1.2201442424999995, 2.1133518205726416, -1.7809887533333326], [-2.440288485, 0.0, -5.34296626], [-1.2201442425000004, -2.1133518205726416, -3.5619775066666675], [-2.4402909252884855, -2.45564296154351, -2.6714831300000004], [-1.53377987974614, 0.8855282264490661, -0.8904961576554207], [-3.34679709025386, -0.885528226449066, -0.890496157655421], [-1.53378476032311, -0.8855282264490658, -4.45247010234458], [-3.34679220967689, 0.885528226449066, -4.45247010234458], [-2.440286044711515, 2.4556429615435102, -2.67148313]], 'cell': [[-2.440288485000001, -4.226703641145283, -5.976982964302787e-16], [-2.440288484999999, 4.226703641145283, 2.9884914821513936e-16], [0.0, 0.0, -5.34296626]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.1915911855927597, 0.24972191892028212, 0.4105311302728926, 0.4741947950961695, 0.5104247835172475, 0.49484944092903477, 0.5280797023262381, 0.538077775447087, 0.5737795522873502, 0.5554934628969522, 0.4507710150798987, 0.5090744207168413, 0.4467516860270333, 0.45876062356698316, 0.5841104458088491, 0.6958470891882814, 0.6455228562810964, 0.570533070326766, 0.5459344474381056, 0.3630321168837426, 0.14459438932071786, 0.19408565671370528, 0.2141749693712978, 0.12430299448036262, 0.10881142017316012, 0.19026395165884677, 0.20298617092015242, 0.11574095406247858, 0.014774601179506824, 0.11008296139297856, 0.20134440190831782, 0.20410302576647232, 0.10949780230986572, 0.02825241954781762, 0.024563274111486316, 0.010500887812104547, 0.0, 0.5471665798479006, 0.7474025272419489, 1.0, 0.8445914649297324, 0.7098389574191946, 0.5367504457513528, 0.31946524011049104, 0.44082649437343924, 0.3929819662229853, 0.31585911882863443, 0.21649711568761057, 0.13684902273441227, 0.022603389694014004, 0.0]"
850,"{'numbers': [56, 5, 5, 9, 9, 9, 9, 9, 9, 9, 9], 'positions': [[0.0, 0.0, 0.0], [2.607013649766235, -1.6044172473322662, 2.662619425985078], [5.697449847055241, -2.9993493052235842, 4.5299420787056395], [2.6791969962394946, -2.829838620758477, 1.98368298693989], [4.426111122258908, -3.550268237268285, 4.389236626760651], [1.7622338920464418, -0.7137909851410218, 1.98368298693989], [2.0432632583250467, -1.8487115156770897, 3.947907069053282], [6.542229604775033, -3.8899755674148286, 5.2088785177508266], [5.62526650058198, -1.7739279317973728, 5.208878517750826], [3.8783523745625685, -1.0534983152875654, 2.8033248779300655], [6.261200238496428, -2.7550550368787605, 3.244654435637435]], 'cell': [[-0.0, -0.0, 4.79642393], [1.9949853670378008, -4.60376655255585, -0.0], [6.309478129783673, -0.0, 2.3961375746907168]], 'pbc': [True, True, True]}","[0.0, 20.0, 40.0, 60.0, 80.0, 100.0, 120.0, 140.0, 160.0, 180.0, 200.0, 220.0, 240.0, 260.0, 280.0, 300.0, 320.0, 340.0, 360.0, 380.0, 400.0, 420.0, 440.0, 460.0, 480.0, 500.0, 520.0, 540.0, 560.0, 580.0, 600.0, 620.0, 640.0, 660.0, 680.0, 700.0, 720.0, 740.0, 760.0, 780.0, 800.0, 820.0, 840.0, 860.0, 880.0, 900.0, 920.0, 940.0, 960.0, 980.0, 1000.0]","[0.013913425078473875, 0.05681998596771129, 0.28683253665527414, 0.566383138251737, 0.7969512661055259, 1.0, 0.946830159417101, 0.6858315418759019, 0.30055875800499404, 0.02536375487134201, 0.0, 0.0, 0.0, 0.0, 0.0, 0.009659746026268587, 0.3356549039825985, 0.5160097133733993, 0.40703464269142375, 0.057433850377959034, 0.0, 0.0, 0.0, 0.0, 0.4227924904515917, 0.7609466521169875, 0.6651452309156966, 0.15431733638077755, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.18997658018726238, 0.2740062197086975, 0.21337071522883155, 0.008096374412621498, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.014992928214702972, 0.12729256375391693, 0.1889805503853708, 0.2140518277182196]"
